Date,Store ID,Product ID,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion
2022-01-05,S004,P0016,324,60.8,0,Rainy,1
2022-01-05,S004,P0017,75,60.17,5,Sunny,0
2022-01-05,S004,P0018,158,19.17,15,Rainy,1
2022-01-05,S004,P0019,55,45.92,20,Snowy,0
2022-01-05,S004,P0020,131,23.85,5,Cloudy,0
2022-01-05,S005,P0001,74,40.47,20,Cloudy,0
2022-01-05,S005,P0002,59,26.25,15,Snowy,1
2022-01-05,S005,P0003,150,82.08,5,Rainy,0
2022-01-05,S005,P0004,135,50.59,15,Sunny,0
2022-01-05,S005,P0005,79,49.08,5,Rainy,0
2022-01-05,S005,P0006,62,12.38,0,Rainy,1
2022-01-05,S005,P0007,130,49.02,20,Cloudy,0
2022-01-05,S005,P0008,74,27.8,10,Sunny,1
2022-01-05,S005,P0009,16,59.13,10,Rainy,0
2022-01-05,S005,P0010,342,43.1,5,Cloudy,1
2022-01-05,S005,P0011,48,13.33,5,Cloudy,0
2022-01-05,S005,P0012,224,98.66,10,Snowy,0
2022-01-05,S005,P0013,64,39.8,15,Rainy,1
2022-01-05,S005,P0014,322,86.26,10,Rainy,0
2022-01-05,S005,P0015,264,85.81,10,Snowy,1
2022-01-05,S005,P0016,343,58.21,20,Rainy,0
2022-01-05,S005,P0017,15,74.42,5,Cloudy,0
2022-01-05,S005,P0018,90,53.06,10,Sunny,0
2022-01-05,S005,P0019,143,61.9,15,Snowy,0
2022-01-05,S005,P0020,36,53.65,20,Cloudy,1
2022-01-06,S001,P0001,37,91.05,5,Snowy,0
2022-01-06,S001,P0002,230,47.32,0,Rainy,0
2022-01-06,S001,P0003,58,54.78,20,Sunny,0
2022-01-06,S001,P0004,305,41.72,15,Snowy,0
2022-01-06,S001,P0005,120,37.57,0,Snowy,1
2022-01-06,S001,P0006,2,83.4,0,Rainy,1
2022-01-06,S001,P0007,35,99.12,5,Sunny,1
2022-01-06,S001,P0008,171,34.4,10,Cloudy,0
2022-01-06,S001,P0009,195,59.33,20,Snowy,1
2022-01-06,S001,P0010,97,33.79,15,Cloudy,1
2022-01-06,S001,P0011,177,60.79,20,Cloudy,1
2022-01-06,S001,P0012,1,63.21,0,Rainy,0
2022-01-06,S001,P0013,181,64.04,20,Rainy,0
2022-01-06,S001,P0014,100,46.65,10,Rainy,0
2022-01-06,S001,P0015,1,92.22,0,Cloudy,0
2022-01-06,S001,P0016,429,28.27,10,Cloudy,1
2022-01-06,S001,P0017,26,22.57,5,Rainy,1
2022-01-06,S001,P0018,176,81.55,10,Snowy,0
2022-01-06,S001,P0019,15,96.19,5,Rainy,1
2022-01-06,S001,P0020,2,79.76,0,Rainy,0
2022-01-06,S002,P0001,81,28.58,10,Sunny,1
2022-01-06,S002,P0002,23,48.84,15,Cloudy,1
2022-01-06,S002,P0003,65,60.75,0,Rainy,0
2022-01-06,S002,P0004,62,58.46,5,Rainy,0
2022-01-06,S002,P0005,76,17.93,10,Rainy,1
2022-01-06,S002,P0006,136,49.22,5,Rainy,0
2022-01-06,S002,P0007,255,43.87,10,Snowy,0
2022-01-06,S002,P0008,244,63.54,5,Snowy,0
2022-01-06,S002,P0009,173,40.94,10,Cloudy,1
2022-01-06,S002,P0010,330,65.09,15,Sunny,0
2022-01-06,S002,P0011,95,69.04,20,Sunny,0
2022-01-06,S002,P0012,144,43.15,5,Snowy,0
2022-01-06,S002,P0013,350,49.42,10,Cloudy,0
2022-01-06,S002,P0014,240,76.27,15,Cloudy,1
2022-01-06,S002,P0015,210,22.01,20,Cloudy,1
2022-01-06,S002,P0016,59,91.94,20,Snowy,1
2022-01-06,S002,P0017,57,26.93,0,Rainy,1
2022-01-06,S002,P0018,57,93.1,15,Rainy,1
2022-01-06,S002,P0019,283,42.65,10,Sunny,1
2022-01-06,S002,P0020,203,99.48,10,Cloudy,1
2022-01-06,S003,P0001,170,96.28,15,Cloudy,1
2022-01-06,S003,P0002,30,55.36,20,Snowy,1
2022-01-06,S003,P0003,180,25.18,15,Rainy,1
2022-01-06,S003,P0004,211,61.36,5,Cloudy,1
2022-01-06,S003,P0005,243,83.39,0,Sunny,1
2022-01-06,S003,P0006,7,10.97,0,Cloudy,0
2022-01-06,S003,P0007,9,11.77,0,Rainy,1
2022-01-06,S003,P0008,231,23.44,20,Sunny,0
2022-01-06,S003,P0009,11,15.82,0,Cloudy,1
2022-01-06,S003,P0010,18,55.5,15,Rainy,0
2022-01-06,S003,P0011,144,58.31,10,Sunny,0
2022-01-06,S003,P0012,26,61.61,10,Sunny,0
2022-01-06,S003,P0013,61,83.41,10,Cloudy,1
2022-01-06,S003,P0014,80,45.22,0,Cloudy,1
2022-01-06,S003,P0015,476,20.66,0,Rainy,1
2022-01-06,S003,P0016,316,41.15,0,Rainy,1
2022-01-06,S003,P0017,162,75.06,0,Cloudy,1
2022-01-06,S003,P0018,51,11.07,5,Sunny,0
2022-01-06,S003,P0019,37,51.51,5,Rainy,1
2022-01-06,S003,P0020,63,95,0,Rainy,0
2022-01-06,S004,P0001,101,16.86,20,Cloudy,0
2022-01-06,S004,P0002,105,20.2,0,Rainy,0
2022-01-06,S004,P0003,134,38.42,5,Snowy,0
2022-01-06,S004,P0004,50,83.19,10,Snowy,1
2022-01-06,S004,P0005,220,79.42,5,Cloudy,0
2022-01-06,S004,P0006,260,79.07,10,Snowy,1
2022-01-06,S004,P0007,80,68.16,15,Rainy,1
2022-01-06,S004,P0008,167,13.17,5,Snowy,0
2022-01-06,S004,P0009,166,90.13,15,Sunny,0
2022-01-06,S004,P0010,49,97.69,10,Cloudy,0
2022-01-06,S004,P0011,26,46.28,5,Sunny,1
2022-01-06,S004,P0012,73,77.85,0,Cloudy,0
2022-01-06,S004,P0013,257,23.32,0,Cloudy,0
2022-01-06,S004,P0014,50,75.87,15,Rainy,0
2022-01-06,S004,P0015,49,90.79,15,Snowy,1
2022-01-06,S004,P0016,24,81.37,15,Snowy,1
2022-01-06,S004,P0017,192,33.34,5,Rainy,1
2022-01-06,S004,P0018,47,95.48,5,Rainy,0
2022-01-06,S004,P0019,325,33.58,20,Cloudy,1
2022-01-06,S004,P0020,150,29.27,20,Cloudy,0
2022-01-06,S005,P0001,195,34.92,15,Rainy,1
2022-01-06,S005,P0002,35,92.42,10,Rainy,0
2022-01-06,S005,P0003,96,60.14,10,Rainy,0
2022-01-06,S005,P0004,219,69.02,15,Sunny,0
2022-01-06,S005,P0005,14,52.41,20,Snowy,1
2022-01-06,S005,P0006,14,58.85,20,Rainy,1
2022-01-06,S005,P0007,39,58.4,20,Snowy,0
2022-01-06,S005,P0008,162,81.97,0,Rainy,0
2022-01-06,S005,P0009,70,46.58,0,Sunny,1
2022-01-06,S005,P0010,64,53.15,20,Snowy,0
2022-01-06,S005,P0011,83,86.35,10,Rainy,0
2022-01-06,S005,P0012,171,57.72,0,Cloudy,1
2022-01-06,S005,P0013,101,89.13,5,Snowy,1
2022-01-06,S005,P0014,128,25.88,5,Snowy,0
2022-01-06,S005,P0015,7,38.71,15,Rainy,0
2022-01-06,S005,P0016,15,97.79,15,Cloudy,0
2022-01-06,S005,P0017,250,49.83,15,Snowy,0
2022-01-06,S005,P0018,192,41.02,15,Snowy,1
2022-01-06,S005,P0019,149,50.18,15,Rainy,0
2022-01-06,S005,P0020,7,92.93,20,Sunny,1
2022-01-07,S001,P0001,107,53.99,10,Sunny,1
2022-01-07,S001,P0002,115,80.82,5,Rainy,0
2022-01-07,S001,P0003,32,63.07,0,Sunny,0
2022-01-07,S001,P0004,307,10.74,15,Snowy,0
2022-01-07,S001,P0005,92,29.63,15,Cloudy,0
2022-01-07,S001,P0006,23,27.88,20,Rainy,1
2022-01-07,S001,P0007,429,50.47,10,Rainy,1
2022-01-07,S001,P0008,64,37.99,20,Rainy,0
2022-01-07,S001,P0009,242,48.3,0,Snowy,0
2022-01-07,S001,P0010,20,55.07,0,Cloudy,0
2022-01-07,S001,P0011,102,73.88,10,Snowy,1
2022-01-07,S001,P0012,118,65.47,20,Snowy,0
2022-01-07,S001,P0013,71,37.22,10,Snowy,0
2022-01-07,S001,P0014,115,51.17,0,Cloudy,1
2022-01-07,S001,P0015,128,12.36,0,Rainy,0
2022-01-07,S001,P0016,161,82.49,5,Sunny,1
2022-01-07,S001,P0017,66,13.81,0,Snowy,1
2022-01-07,S001,P0018,87,58.5,15,Cloudy,1
2022-01-07,S001,P0019,46,65.57,0,Rainy,1
2022-01-07,S001,P0020,124,52.47,20,Rainy,0
2022-01-07,S002,P0001,150,85.79,5,Snowy,0
2022-01-07,S002,P0002,67,73.73,5,Snowy,0
2022-01-07,S002,P0003,72,42.82,0,Snowy,1
2022-01-07,S002,P0004,114,93.78,15,Snowy,0
2022-01-07,S002,P0005,119,42.56,10,Rainy,0
2022-01-07,S002,P0006,68,38.51,20,Cloudy,0
2022-01-07,S002,P0007,211,49.35,15,Cloudy,1
2022-01-07,S002,P0008,46,96.55,10,Cloudy,1
2022-01-07,S002,P0009,117,72.01,15,Rainy,0
2022-01-07,S002,P0010,116,85.36,5,Cloudy,1
2022-01-07,S002,P0011,53,30.33,10,Rainy,1
2022-01-07,S002,P0012,137,80.92,20,Cloudy,0
2022-01-07,S002,P0013,143,45.69,20,Cloudy,1
2022-01-07,S002,P0014,152,39.53,15,Sunny,1
2022-01-07,S002,P0015,39,74.81,15,Snowy,1
2022-01-07,S002,P0016,211,41.54,10,Cloudy,0
2022-01-07,S002,P0017,100,79.73,0,Rainy,1
2022-01-07,S002,P0018,73,78.75,20,Rainy,0
2022-01-07,S002,P0019,122,12.31,10,Rainy,0
2022-01-07,S002,P0020,86,61.14,10,Snowy,0
2022-01-07,S003,P0001,39,66.68,15,Rainy,1
2022-01-07,S003,P0002,145,84.95,5,Rainy,0
2022-01-07,S003,P0003,4,85.2,0,Sunny,1
2022-01-07,S003,P0004,8,42.9,10,Rainy,1
2022-01-07,S003,P0005,298,82.07,20,Rainy,1
2022-01-07,S003,P0006,175,73.39,0,Rainy,1
2022-01-07,S003,P0007,177,40.45,10,Sunny,1
2022-01-07,S003,P0008,154,12.48,0,Rainy,0
2022-01-07,S003,P0009,24,32.44,20,Rainy,1
2022-01-07,S003,P0010,63,61.85,0,Sunny,0
2022-01-07,S003,P0011,29,35.12,5,Rainy,0
2022-01-07,S003,P0012,52,14.89,5,Cloudy,1
2022-01-07,S003,P0013,59,18.4,5,Sunny,1
2022-01-07,S003,P0014,48,83.95,15,Snowy,1
2022-01-07,S003,P0015,71,83.65,20,Sunny,0
2022-01-07,S003,P0016,86,16.24,10,Sunny,0
2022-01-07,S003,P0017,12,34.38,20,Snowy,1
2022-01-07,S003,P0018,336,72.54,10,Sunny,0
2022-01-07,S003,P0019,35,80.19,0,Sunny,1
2022-01-07,S003,P0020,20,93.99,5,Snowy,0
2022-01-07,S004,P0001,13,91.6,20,Rainy,0
2022-01-07,S004,P0002,46,79.31,0,Sunny,1
2022-01-07,S004,P0003,49,63.03,15,Cloudy,0
2022-01-07,S004,P0004,92,44.43,10,Rainy,0
2022-01-07,S004,P0005,108,80.61,15,Snowy,1
2022-01-07,S004,P0006,343,59.12,20,Cloudy,0
2022-01-07,S004,P0007,83,43.98,10,Sunny,0
2022-01-07,S004,P0008,72,32.77,0,Rainy,0
2022-01-07,S004,P0009,186,48.29,0,Cloudy,1
2022-01-07,S004,P0010,50,54.76,20,Cloudy,1
2022-01-07,S004,P0011,80,82.63,0,Snowy,1
2022-01-07,S004,P0012,36,83.16,5,Sunny,1
2022-01-07,S004,P0013,188,88.58,15,Snowy,0
2022-01-07,S004,P0014,227,60.49,10,Cloudy,0
2022-01-07,S004,P0015,174,99.47,10,Cloudy,0
2022-01-07,S004,P0016,139,82.21,0,Rainy,0
2022-01-07,S004,P0017,4,94.56,10,Rainy,1
2022-01-07,S004,P0018,70,66.34,5,Sunny,1
2022-01-07,S004,P0019,12,77.11,15,Snowy,1
2022-01-07,S004,P0020,162,94.18,5,Rainy,0
2022-01-07,S005,P0001,97,41.28,15,Snowy,1
2022-01-07,S005,P0002,297,71.78,0,Rainy,0
2022-01-07,S005,P0003,197,31.15,10,Snowy,0
2022-01-07,S005,P0004,32,85.3,15,Snowy,0
2022-01-07,S005,P0005,131,60.88,0,Rainy,1
2022-01-07,S005,P0006,284,49.36,15,Snowy,0
2022-01-07,S005,P0007,246,76.42,5,Cloudy,0
2022-01-07,S005,P0008,139,95.46,5,Snowy,1
2022-01-07,S005,P0009,182,25.51,0,Cloudy,1
2022-01-07,S005,P0010,164,61.24,0,Sunny,1
2022-01-07,S005,P0011,438,81.95,15,Sunny,0
2022-01-07,S005,P0012,59,51.76,20,Rainy,1
2022-01-07,S005,P0013,88,47.68,20,Cloudy,1
2022-01-07,S005,P0014,211,61.07,10,Snowy,1
2022-01-07,S005,P0015,161,63.13,0,Cloudy,0
2022-01-07,S005,P0016,111,38.22,0,Cloudy,0
2022-01-07,S005,P0017,186,78.41,10,Snowy,1
2022-01-07,S005,P0018,30,44.62,20,Sunny,1
2022-01-07,S005,P0019,33,31.44,0,Rainy,1
2022-01-07,S005,P0020,126,38.55,0,Rainy,0
2022-01-08,S001,P0001,2,66.3,20,Cloudy,1
2022-01-08,S001,P0002,33,72.12,5,Rainy,0
2022-01-08,S001,P0003,123,39.4,10,Rainy,1
2022-01-08,S001,P0004,79,40.63,0,Rainy,0
2022-01-08,S001,P0005,217,20.73,10,Rainy,1
2022-01-08,S001,P0006,14,53.8,20,Cloudy,0
2022-01-08,S001,P0007,172,13.51,15,Sunny,1
2022-01-08,S001,P0008,58,14.55,20,Cloudy,0
2022-01-08,S001,P0009,162,22.53,20,Cloudy,0
2022-01-08,S001,P0010,186,64.49,10,Rainy,1
2022-01-08,S001,P0011,106,22.11,20,Cloudy,1
2022-01-08,S001,P0012,229,79.77,5,Snowy,1
2022-01-08,S001,P0013,261,76.62,0,Rainy,0
2022-01-08,S001,P0014,142,49.74,5,Cloudy,0
2022-01-08,S001,P0015,255,10.98,5,Sunny,0
2022-01-08,S001,P0016,42,32.13,5,Cloudy,0
2022-01-08,S001,P0017,248,42.26,15,Rainy,1
2022-01-08,S001,P0018,58,79.68,5,Snowy,0
2022-01-08,S001,P0019,127,12.22,0,Rainy,0
2022-01-08,S001,P0020,151,65.67,15,Cloudy,1
2022-01-08,S002,P0001,341,90.22,20,Rainy,1
2022-01-08,S002,P0002,134,91.27,10,Cloudy,0
2022-01-08,S002,P0003,64,75.69,5,Sunny,1
2022-01-08,S002,P0004,298,41.52,20,Cloudy,0
2022-01-08,S002,P0005,107,35.32,10,Cloudy,1
2022-01-08,S002,P0006,233,52.87,10,Cloudy,0
2022-01-08,S002,P0007,18,74.31,10,Snowy,0
2022-01-08,S002,P0008,278,74.62,0,Sunny,0
2022-01-08,S002,P0009,241,68.99,0,Sunny,0
2022-01-08,S002,P0010,23,91.77,10,Rainy,1
2022-01-08,S002,P0011,7,92.43,0,Snowy,0
2022-01-08,S002,P0012,13,35.54,20,Rainy,1
2022-01-08,S002,P0013,91,97.17,10,Cloudy,1
2022-01-08,S002,P0014,25,70.89,10,Cloudy,0
2022-01-08,S002,P0015,117,74.19,10,Rainy,0
2022-01-08,S002,P0016,34,24.24,20,Cloudy,1
2022-01-08,S002,P0017,153,81.09,15,Sunny,0
2022-01-08,S002,P0018,351,97.91,0,Cloudy,0
2022-01-08,S002,P0019,285,20.87,15,Rainy,1
2022-01-08,S002,P0020,188,89.75,5,Rainy,0
2022-01-08,S003,P0001,264,72.31,20,Snowy,1
2022-01-08,S003,P0002,50,75.25,10,Rainy,1
2022-01-08,S003,P0003,12,46.2,10,Sunny,1
2022-01-08,S003,P0004,250,29.64,0,Cloudy,1
2022-01-08,S003,P0005,271,73.61,5,Sunny,0
2022-01-08,S003,P0006,189,74.7,10,Rainy,1
2022-01-08,S003,P0007,324,73.57,0,Sunny,1
2022-01-08,S003,P0008,454,19.84,5,Sunny,0
2022-01-08,S003,P0009,104,84.48,0,Rainy,1
2022-01-08,S003,P0010,6,88.54,20,Snowy,1
2022-01-08,S003,P0011,480,74.14,20,Snowy,0
2022-01-08,S003,P0012,3,16.46,5,Snowy,1
2022-01-08,S003,P0013,11,87.77,0,Sunny,1
2022-01-08,S003,P0014,60,20.31,10,Cloudy,0
2022-01-08,S003,P0015,47,97.72,0,Cloudy,0
2022-01-08,S003,P0016,36,26.65,10,Cloudy,1
2022-01-08,S003,P0017,85,15.63,20,Snowy,0
2022-01-08,S003,P0018,61,53.53,10,Snowy,0
2022-01-08,S003,P0019,66,22.67,0,Snowy,0
2022-01-08,S003,P0020,119,21.01,5,Cloudy,1
2022-01-08,S004,P0001,23,24.71,20,Cloudy,1
2022-01-08,S004,P0002,25,83.18,5,Rainy,0
2022-01-08,S004,P0003,214,22.27,10,Snowy,1
2022-01-08,S004,P0004,450,88.87,5,Rainy,0
2022-01-08,S004,P0005,148,11.43,20,Snowy,0
2022-01-08,S004,P0006,69,20.5,15,Snowy,0
2022-01-08,S004,P0007,97,56.84,15,Cloudy,0
2022-01-08,S004,P0008,161,39.81,10,Rainy,1
2022-01-08,S004,P0009,97,65.64,5,Sunny,1
2022-01-08,S004,P0010,170,15.27,0,Cloudy,0
2022-01-08,S004,P0011,132,32.2,15,Snowy,1
2022-01-08,S004,P0012,145,92.42,10,Sunny,0
2022-01-08,S004,P0013,331,20.13,20,Snowy,1
2022-01-08,S004,P0014,256,51.94,10,Snowy,0
2022-01-08,S004,P0015,135,19.51,10,Sunny,1
2022-01-08,S004,P0016,163,81.94,0,Cloudy,1
2022-01-08,S004,P0017,105,94.97,5,Rainy,0
2022-01-08,S004,P0018,39,65.26,20,Cloudy,1
2022-01-08,S004,P0019,41,21.49,20,Cloudy,1
2022-01-08,S004,P0020,59,30.67,15,Sunny,1
2022-01-08,S005,P0001,53,21.2,20,Sunny,0
2022-01-08,S005,P0002,149,48.65,10,Cloudy,1
2022-01-08,S005,P0003,208,61.05,10,Cloudy,1
2022-01-08,S005,P0004,61,57.98,20,Rainy,1
2022-01-08,S005,P0005,211,10.83,20,Sunny,1
2022-01-08,S005,P0006,223,61.72,5,Snowy,1
2022-01-08,S005,P0007,93,42.82,5,Sunny,0
2022-01-08,S005,P0008,150,74,5,Snowy,1
2022-01-08,S005,P0009,147,21.5,5,Sunny,1
2022-01-08,S005,P0010,209,72.32,5,Cloudy,1
2022-01-08,S005,P0011,40,50.72,5,Rainy,0
2022-01-08,S005,P0012,8,44.41,15,Sunny,1
2022-01-08,S005,P0013,241,95.4,0,Sunny,1
2022-01-08,S005,P0014,8,72.93,10,Sunny,0
2022-01-08,S005,P0015,230,96.08,0,Rainy,0
2022-01-08,S005,P0016,89,19.72,15,Sunny,1
2022-01-08,S005,P0017,116,60.49,20,Cloudy,1
2022-01-08,S005,P0018,125,88.88,15,Sunny,0
2022-01-08,S005,P0019,83,42.53,0,Snowy,1
2022-01-08,S005,P0020,96,20.84,10,Sunny,1
2022-01-09,S001,P0001,350,41.72,0,Sunny,1
2022-01-09,S001,P0002,9,96.33,15,Cloudy,1
2022-01-09,S001,P0003,153,18.67,5,Sunny,1
2022-01-09,S001,P0004,5,64.74,15,Snowy,0
2022-01-09,S001,P0005,343,83.56,0,Sunny,0
2022-01-09,S001,P0006,45,59.23,5,Rainy,0
2022-01-09,S001,P0007,81,34.2,15,Sunny,1
2022-01-09,S001,P0008,194,83.93,10,Snowy,0
2022-01-09,S001,P0009,169,75.93,20,Cloudy,1
2022-01-09,S001,P0010,40,69.78,15,Cloudy,1
2022-01-09,S001,P0011,106,52.18,5,Cloudy,1
2022-01-09,S001,P0012,50,13.88,20,Rainy,0
2022-01-09,S001,P0013,85,44.84,20,Sunny,0
2022-01-09,S001,P0014,51,78.24,5,Snowy,0
2022-01-09,S001,P0015,342,44.74,10,Snowy,1
2022-01-09,S001,P0016,98,52.49,5,Cloudy,1
2022-01-09,S001,P0017,418,91.79,5,Snowy,1
2022-01-09,S001,P0018,316,52.06,5,Rainy,0
2022-01-09,S001,P0019,284,37.43,5,Snowy,0
2022-01-09,S001,P0020,55,10.99,0,Cloudy,0
2022-01-09,S002,P0001,155,78.43,15,Cloudy,1
2022-01-09,S002,P0002,29,96.63,5,Rainy,1
2022-01-09,S002,P0003,50,58.55,15,Snowy,0
2022-01-09,S002,P0004,137,60.26,15,Rainy,1
2022-01-09,S002,P0005,242,94.9,20,Sunny,1
2022-01-09,S002,P0006,71,95.07,5,Cloudy,1
2022-01-09,S002,P0007,237,91.4,15,Cloudy,0
2022-01-09,S002,P0008,45,81.13,10,Cloudy,1
2022-01-09,S002,P0009,252,72.99,20,Cloudy,1
2022-01-09,S002,P0010,222,11.3,10,Cloudy,0
2022-01-09,S002,P0011,334,91.41,10,Snowy,1
2022-01-09,S002,P0012,45,51.28,5,Cloudy,0
2022-01-09,S002,P0013,270,26.81,15,Sunny,1
2022-01-09,S002,P0014,87,23.4,5,Snowy,1
2022-01-09,S002,P0015,270,71.86,20,Sunny,0
2022-01-09,S002,P0016,178,52.98,0,Sunny,1
2022-01-09,S002,P0017,50,48.77,5,Snowy,1
2022-01-09,S002,P0018,95,45.68,0,Sunny,1
2022-01-09,S002,P0019,45,15.25,15,Sunny,0
2022-01-09,S002,P0020,391,99.92,15,Snowy,1
2022-01-09,S003,P0001,112,84.48,0,Snowy,0
2022-01-09,S003,P0002,337,45.42,5,Sunny,0
2022-01-09,S003,P0003,98,71.37,10,Rainy,1
2022-01-09,S003,P0004,34,30.87,20,Snowy,1
2022-01-09,S003,P0005,4,60.22,0,Cloudy,1
2022-01-09,S003,P0006,65,82.33,15,Rainy,0
2022-01-09,S003,P0007,21,51.57,20,Cloudy,1
2022-01-09,S003,P0008,100,22.73,5,Cloudy,1
2022-01-09,S003,P0009,331,32.9,20,Snowy,0
2022-01-09,S003,P0010,40,85.57,20,Rainy,0
2022-01-09,S003,P0011,48,87.39,5,Cloudy,1
2022-01-09,S003,P0012,393,78.81,10,Sunny,1
2022-01-09,S003,P0013,116,26.29,15,Cloudy,1
2022-01-09,S003,P0014,198,82.3,15,Rainy,0
2022-01-09,S003,P0015,67,15.65,15,Snowy,1
2022-01-09,S003,P0016,55,63.07,20,Sunny,0
2022-01-09,S003,P0017,312,27.22,0,Snowy,0
2022-01-09,S003,P0018,169,35.56,10,Cloudy,1
2022-01-09,S003,P0019,141,32.55,20,Snowy,0
2022-01-09,S003,P0020,225,83.51,15,Sunny,1
2022-01-09,S004,P0001,253,80.62,0,Rainy,0
2022-01-09,S004,P0002,74,98.46,5,Snowy,1
2022-01-09,S004,P0003,58,89.88,10,Snowy,0
2022-01-09,S004,P0004,117,52.5,20,Snowy,1
2022-01-09,S004,P0005,242,97.22,15,Cloudy,1
2022-01-09,S004,P0006,97,65.21,5,Sunny,0
2022-01-09,S004,P0007,239,59.25,20,Cloudy,1
2022-01-09,S004,P0008,307,46.11,20,Rainy,0
2022-01-09,S004,P0009,250,88.74,15,Rainy,0
2022-01-09,S004,P0010,57,72.52,5,Rainy,1
2022-01-09,S004,P0011,156,34.38,0,Rainy,0
2022-01-09,S004,P0012,175,53.55,5,Snowy,0
2022-01-09,S004,P0013,6,40.8,15,Rainy,1
2022-01-09,S004,P0014,3,22.99,20,Snowy,0
2022-01-09,S004,P0015,14,94.54,0,Rainy,1
2022-01-09,S004,P0016,85,45.82,10,Rainy,0
2022-01-09,S004,P0017,222,75.5,10,Snowy,1
2022-01-09,S004,P0018,259,19.47,15,Rainy,1
2022-01-09,S004,P0019,59,89.82,5,Rainy,1
2022-01-09,S004,P0020,245,61.06,15,Snowy,1
2022-01-09,S005,P0001,408,89.6,20,Rainy,0
2022-01-09,S005,P0002,178,78.44,20,Rainy,0
2022-01-09,S005,P0003,28,13.88,0,Sunny,0
2022-01-09,S005,P0004,72,21.72,5,Sunny,0
2022-01-09,S005,P0005,101,90.11,10,Rainy,0
2022-01-09,S005,P0006,151,55.34,5,Snowy,1
2022-01-09,S005,P0007,384,40.06,15,Sunny,0
2022-01-09,S005,P0008,123,49.76,5,Rainy,0
2022-01-09,S005,P0009,207,88.92,15,Snowy,0
2022-01-09,S005,P0010,98,91.41,0,Snowy,1
2022-01-09,S005,P0011,338,54.48,20,Sunny,0
2022-01-09,S005,P0012,152,95.44,0,Cloudy,0
2022-01-09,S005,P0013,253,41.74,5,Sunny,1
2022-01-09,S005,P0014,304,55.76,5,Sunny,0
2022-01-09,S005,P0015,19,10.4,20,Rainy,0
2022-01-09,S005,P0016,222,41.91,0,Snowy,1
2022-01-09,S005,P0017,200,50.57,5,Rainy,0
2022-01-09,S005,P0018,113,79.83,5,Rainy,0
2022-01-09,S005,P0019,148,34.29,5,Snowy,0
2022-01-09,S005,P0020,214,17.26,5,Sunny,1
2022-01-10,S001,P0001,36,32.68,5,Snowy,1
2022-01-10,S001,P0002,183,42.03,5,Rainy,0
2022-01-10,S001,P0003,38,29.15,10,Snowy,0
2022-01-10,S001,P0004,18,74.05,20,Cloudy,1
2022-01-10,S001,P0005,59,23.43,20,Cloudy,1
2022-01-10,S001,P0006,151,27.82,5,Snowy,0
2022-01-10,S001,P0007,323,84.01,0,Rainy,0
2022-01-10,S001,P0008,76,48.96,5,Cloudy,0
2022-01-10,S001,P0009,138,43.24,0,Cloudy,1
2022-01-10,S001,P0010,113,63.67,0,Snowy,0
2022-01-10,S001,P0011,88,11.14,0,Cloudy,1
2022-01-10,S001,P0012,16,18.93,10,Cloudy,1
2022-01-10,S001,P0013,284,86.6,10,Sunny,1
2022-01-10,S001,P0014,269,24.95,0,Snowy,1
2022-01-10,S001,P0015,381,56.71,20,Sunny,0
2022-01-10,S001,P0016,80,58.05,20,Snowy,1
2022-01-10,S001,P0017,84,83.04,0,Cloudy,0
2022-01-10,S001,P0018,8,81.47,20,Sunny,1
2022-01-10,S001,P0019,65,46.67,5,Cloudy,0
2022-01-10,S001,P0020,221,24.61,5,Cloudy,0
2022-01-10,S002,P0001,42,31.79,5,Snowy,0
2022-01-10,S002,P0002,70,36.13,20,Cloudy,0
2022-01-10,S002,P0003,11,49.6,5,Sunny,1
2022-01-10,S002,P0004,54,38.68,20,Cloudy,0
2022-01-10,S002,P0005,36,10.06,5,Snowy,1
2022-01-10,S002,P0006,229,62.31,5,Snowy,0
2022-01-10,S002,P0007,94,48.84,5,Snowy,0
2022-01-10,S002,P0008,212,24.63,5,Cloudy,1
2022-01-10,S002,P0009,178,87.82,20,Snowy,0
2022-01-10,S002,P0010,300,63.39,15,Snowy,1
2022-01-10,S002,P0011,345,56.76,10,Sunny,1
2022-01-10,S002,P0012,147,33.95,15,Sunny,1
2022-01-10,S002,P0013,104,30.8,15,Snowy,1
2022-01-10,S002,P0014,73,48.94,10,Rainy,0
2022-01-10,S002,P0015,293,31.05,10,Rainy,1
2022-01-10,S002,P0016,71,44.98,0,Cloudy,1
2022-01-10,S002,P0017,21,91.69,20,Cloudy,0
2022-01-10,S002,P0018,22,26.6,10,Rainy,0
2022-01-10,S002,P0019,31,84.73,10,Snowy,0
2022-01-10,S002,P0020,259,95.77,5,Rainy,1
2022-01-10,S003,P0001,57,21.01,15,Rainy,1
2022-01-10,S003,P0002,79,40.83,5,Rainy,1
2022-01-10,S003,P0003,7,67.15,15,Snowy,0
2022-01-10,S003,P0004,92,94.47,0,Snowy,0
2022-01-10,S003,P0005,248,15.86,20,Rainy,0
2022-01-10,S003,P0006,89,77.71,10,Cloudy,1
2022-01-10,S003,P0007,120,24.06,0,Sunny,1
2022-01-10,S003,P0008,216,96.13,15,Rainy,0
2022-01-10,S003,P0009,335,22.27,10,Sunny,1
2022-01-10,S003,P0010,158,37.11,20,Sunny,1
2022-01-10,S003,P0011,91,76.21,0,Cloudy,0
2022-01-10,S003,P0012,320,47.54,10,Rainy,1
